link,tieu_de,dia_chi,loai_hinh,muc_gia_ty,gia_m2_trieu,dien_tich_m2,so_phong_ngu,so_phong_tam_ve_sinh,phap_ly,noi_that,so_tang,mat_tien_m,duong_vao_m,huong_nha,huong_ban_cong,ngay_dang,phuong,quan
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-tan-hoi-7-prj-vinhomes-wonder-city/-dan-phuong-booking-dot-1-truc-tiep-chu-dau-tu-ra-hang-dau-nam-2025-lh-ms-dao-pr42059989,10 Suất Ngoại Giao giá tốt nhất tại Vinhomes Đan Phượng- giá đất chỉ 150tr/1m2 LH MS Đào 0982 974 ***,"Dự án Vinhomes Wonder Park, Xã Tân Hội, Đan Phượng, Hà Nội",Nhà biệt thự liền kề,18.0,187.5,96.0,8.0,8.0,Có,Không có,4.0,5.0,13.0,Đông - Nam,,12/08/2025,Xã Tân Hội,Đan Phượng
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-tan-hoi-7-prj-vinhomes-wonder-city/ban-nhanh-giam-gia-6-ty-song-lap-view-cong-vien-sat-mat-song-khu-chung-cu-lh-pr42790560,"Bán Nhanh giảm giá 6 tỷ Biệt thự Song lập View Công Viên, Sát mặt sông, Khu Chung cư. LH 0978 998 ***","Vinhomes Wonder City, Tân Hội, Đan Phượng, Hà Nội",Nhà biệt thự liền kề,39.0,171.05,228.0,6.0,6.0,Có,Không có,5.0,12.0,15.0,,Tây - Nam,12/08/2025,Tân Hội,Đan Phượng
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-hai-au-3-xa-da-ton-prj-vinhomes-ocean-park-gia-lam/-ngoc-trai-view-song-chi-36-ty-tai-1-phan-khu-vip-nhat-du-an-pr43764317,Biệt thự Hải Âu view công viên chỉ 26.8 tỷ bao phí tại dự án Vinhomes Ocean Park 1 - Giá tốt nhất,"Dự án Vinhomes Ocean Park Gia Lâm, Đường Hải Âu 3, Xã Đa Tốn, Gia Lâm, Hà Nội",Nhà biệt thự liền kề,26.8,178.67,150.0,,,Có,Không có,4.0,8.2,,Đông - Nam,,12/08/2025,Xã Đa Tốn,Gia Lâm
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-tan-hoi-7-prj-vinhomes-wonder-city/duy-nhat-can-120m2-phan-khu-binh-minh-dan-phuong-gia-18-2-ty-ck-13-8-vay-70-pr43678728,"Duy nhất căn 120m2 liền kề phân khu Bình Minh Vinhomes Đan Phượng giá 18,2 tỷ CK 13,8% vay 70%","Vinhomes Wonder City, Tân Hội, Đan Phượng, Hà Nội",Nhà biệt thự liền kề,18.2,151.67,120.0,,,Không,Không có,,8.0,13.0,Đông - Nam,Đông - Nam,12/08/2025,Tân Hội,Đan Phượng
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-tan-hoi-7-prj-vinhomes-wonder-city/quy-can-vip-120m2-re-nhat-phan-khu-binh-minh-gia-18-962-ty-pr43500221,Quỹ căn vip 120m2 rẻ nhất phân khu bình minh giá 18.962 tỷ,"Dự án Vinhomes Wonder City, Xã Tân Hội, Đan Phượng, Hà Nội",Nhà biệt thự liền kề,18.96,158.02,120.0,6.0,4.0,Không,Không có,4.0,8.0,13.0,Tây - Bắc,Tây - Bắc,12/08/2025,Xã Tân Hội,Đan Phượng
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-tan-hoi-7-prj-vinhomes-wonder-city/hot-ban-120m2-uu-dai-toi-500-trieu-mat-tien-rong-vi-tri-dep-pr43762006,"Hot! Bán biệt thự liền kề 120m2 Vinhomes Wonder City ưu đãi tới 500 triệu mặt tiền rộng, vị trí đẹp","Dự án Vinhomes Wonder City, Xã Tân Hội, Đan Phượng, Hà Nội",Nhà biệt thự liền kề,18.96,158.0,120.0,6.0,,Không,Không có,4.0,8.0,,,,12/08/2025,Xã Tân Hội,Đan Phượng
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-co-loa-xa-dong-hoi-prj-vinhomes-global-gate/-cap-nhat-quy-chuyen-nhuong-shophouse-63m-75m-80m2-pr43662187,(Cập nhật quỹ chuyển nhượng) Vinhomes Cổ Loa liền kề Shophouse 63m - 75m - 80m2,"Dự án Vinhomes Global Gate, Đường Cổ Loa, Xã Đông Hội, Đông Anh, Hà Nội",Nhà biệt thự liền kề,17.5,277.78,63.0,,,Không,Không có,,,,,,31/07/2025,Xã Đông Hội,Đông Anh
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-co-loa-xa-dong-hoi-prj-vinhomes-global-gate/ban-day-thien-nga-80m-5-tang-so-do-lau-dai-gia-chi-tu-26-ty-pr43453688,"Cần bán 5 căn liền kề Thiên Nga Vinhomes Global Gate, vị trí đẹp, sổ đỏ lâu dài","Dự án Vinhomes Cổ Loa, Đường Cổ Loa, Xã Đông Hội, Đông Anh, Hà Nội",Nhà biệt thự liền kề,26.0,325.0,80.0,,,Không,Cơ bản,5.0,5.0,17.0,Đông - Bắc,Đông - Bắc,11/08/2025,Xã Đông Hội,Đông Anh
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-tan-hoi-7-prj-vinhomes-wonder-city/cat-lo-bm-120m2-gia-tot-nhat-con-lai-quy-viinhomes-pr43500994,Cắt lỗ Bình Minh 120m2 giá 19 tỷ Quỹ Vinhomes,"Vinhomes Wonder City, Xã Tân Hội, Đan Phượng, Hà Nội",Nhà biệt thự liền kề,19.0,158.33,120.0,,,Không,Không có,4.0,8.0,13.0,Đông - Nam,,08/08/2025,Xã Tân Hội,Đan Phượng
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-tan-hoi-7-prj-vinhomes-wonder-city/tang-xe-dien-vf3-vf8-vf9-mo-ban-dot-cuoi-quy-can-dep-gia-re-nhat-vin-dan-phuong-pr43626461,"Tặng xe điện VF3/VF8/VF9. Mở bán đợt cuối quỹ căn đẹp, giá rẻ nhất Vin Đan Phượng","Vinhomes Wonder City, Xã Tân Hội, Đan Phượng, Hà Nội",Nhà biệt thự liền kề,14.0,145.83,96.0,,,Không,Không có,4.0,8.0,13.0,,,11/08/2025,Xã Tân Hội,Đan Phượng
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-tan-hoi-7-prj-vinhomes-wonder-city/ban-gap-song-lap-view-song-288m2-gia-42-ty-pr43542793,Bán gấp biệt thự song lập view sông 288m2 giá 42 tỷ,"Dự án Vinhomes Wonder City, Xã Tân Hội, Đan Phượng, Hà Nội",Nhà biệt thự liền kề,42.0,145.83,288.0,,,Không,Không có,4.0,12.0,13.0,Đông - Bắc,Đông - Bắc,07/08/2025,Xã Tân Hội,Đan Phượng
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-tan-hoi-7-prj-vinhomes-wonder-city/tang-xe-o-to-dien-vinfast-mo-ban-dot-cuoi-quy-can-dep-gia-re-nhat-vin-dan-phuong-pr43627377,"Tặng xe ô tô điện Vinfast. Mở bán đợt cuối quỹ căn đẹp, giá rẻ nhất Vin Đan Phượng","Vinhomes Wonder City, Xã Tân Hội, Đan Phượng, Hà Nội",Nhà biệt thự liền kề,14.0,145.83,96.0,,,Không,Không có,4.0,8.0,13.0,,,11/08/2025,Xã Tân Hội,Đan Phượng
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-pho-lac-trung-phuong-vinh-tuy/can-ban-cao-cap-ngo-61-tam-hai-ba-pr43606190,"Bán gấp biệt thự cao cấp 200m ngay giữa Thủ Đô trung tâm Hai Bà Trưng, Hà Nội, giá cực tốt","Ngõ 61, Phố Lạc Trung, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội",Nhà biệt thự liền kề,100.0,500.0,200.0,,,Không,Không có,4.0,5.0,5.0,Nam,Đông,11/08/2025,Phường Vĩnh Tuy,Hai Bà Trưng
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-tan-hoi-7-prj-vinhomes-wonder-city/ban-gia-thoa-thuan-96m2-dan-phuong-ha-noi-pr43344411,"Bán liền kề Vinhomes Wonder City giá 17,2 tỷ, 96m2, góc Đông Nam, miễn lãi ân hạn gốc LH 0983 158 ***","Dự án Vinhomes Wonder City, Xã Tân Hội, Đan Phượng, Hà Nội",Nhà biệt thự liền kề,17.2,179.17,96.0,,,Không,Không có,,8.0,,Đông - Bắc,Đông - Nam,11/08/2025,Xã Tân Hội,Đan Phượng
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-tan-hoi-7-prj-vinhomes-wonder-city/quy-can-ngoai-giao-gia-re-nhat-vin-dan-phuong-lh-pr43466527,"Mua nhà tặng xe VF3/VF8/VF9. Quỹ ngoại giao biệt thự, liền kề giá rẻ nhất Vin Đan Phượng","Vinhomes Wonder City, Tân Hội, Đan Phượng, Hà Nội",Nhà biệt thự liền kề,15.0,156.25,96.0,,,Không,Không có,,,,,,11/08/2025,Tân Hội,Đan Phượng
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-tan-hoi-7-prj-vinhomes-wonder-city/17-1-ty-quy-can-dan-phuong-chiet-khau-13-8-vay-70-lai-suat-0-trong-24-thang-tang-100tr-pr43671245,"17,1 TỶ QUỸ CĂN VINHOMES ĐAN PHƯỢNG CHIẾT KHẤU 13,8 % VAY 70% LÃI SUẤT 0% TRONG 24 THÁNG TẶNG 100TR","Vinhomes Wonder City, Xã Tân Hội, Đan Phượng, Hà Nội",Nhà biệt thự liền kề,17.1,178.12,96.0,,,Không,Không có,,,,,,11/08/2025,Xã Tân Hội,Đan Phượng
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-quoc-lo-32-xa-di-trach-prj-hinode-royal-park/lk-45-2x-100m2-5-tang-mat-tien-5m-gia-21-ty-bao-phi-view-thoang-vi-tri-dep-pr42938765,"Lk 45.2x, 100m2, 5 tầng, mặt tiền 5m, giá 21 tỷ bao phí, View thoáng, vị trí đẹp.","Hinode Royal Park, Đường Quốc lộ 32, Xã Di Trạch, Hoài Đức, Hà Nội",Nhà biệt thự liền kề,21.0,210.0,100.0,,,Có,Không có,,,,,,11/08/2025,Xã Di Trạch,Hoài Đức
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-quoc-lo-32-xa-di-trach-prj-hinode-royal-park/co-hoi-vang-dau-tu-vd-3-5-thong-xe-mo-ban-10-toa-cc-quy-hang-ngon-bo-re-pr43712406,Cơ hội vàng đầu tư Hinode Royal Park VĐ 3.5 thông xe mở bán 10 tòa CC quỹ hàng ngon bổ rẻ,"Hinode Royal Park, Quốc lộ 32, Di Trạch, Hoài Đức, Hà Nội",Nhà biệt thự liền kề,15.0,150.0,100.0,,,Có,Không có,5.0,5.0,17.0,Đông - Nam,Đông - Nam,06/08/2025,Di Trạch,Hoài Đức
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-duong-xa-prj-vinhomes-ocean-park-gia-lam/-dong-nam-gan-cong-vien-du-an-dau-tu-lh-pr43754679,Biệt thự Đông Nam gần công viên dự án Vinhomes Ocean Park Gia Lâm giá đầu tư. LH: 0917 099 ***,"Vinhomes Ocean Park Gia Lâm, Xã Dương Xá, Gia Lâm, Hà Nội",Nhà biệt thự liền kề,27.0,179.88,150.1,,,Không,Không có,4.0,8.2,,Đông - Nam,,11/08/2025,Xã Dương Xá,Gia Lâm
https://batdongsan.com.vn/ban-condotel-duong-lang-phuong-thinh-quang-prj-the-ninety-complex/hang-ngoai-giao-90-gia-tu-3-5-ty-nhan-nha-8-2025-lh-pr43747054,"Hàng ngoại giao The Ninety Complex 90 Đường Láng Giá từ 3,5 tỷ Nhận nhà 8/2025 LH: 0832 389 ***","The Ninety Complex, Đường Láng, Phường Thịnh Quang, Đống Đa, Hà Nội",Condotel,3.5,109.38,32.0,1.0,1.0,Không,Cơ bản,,,,Đông - Bắc,,10/08/2025,Phường Thịnh Quang,Đống Đa
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-tan-hoi-7-prj-vinhomes-wonder-city/3-can-sat-ho-cong-vien-dep-nhat-khu-khep-kin-an-ninh-dam-bao-gia-dot-1-mua-duoc-la-thang-pr42972414,"3 Căn Liền Kề sát Hồ, Công viên đẹp nhất. Khu khép kín An Ninh Đảm Bảo. Giá Đợt 1 Mua được là Thắng","Vinhomes Wonder City, Tân Hội, Đan Phượng, Hà Nội",Nhà biệt thự liền kề,25.0,208.33,120.0,,,Có,Không có,4.0,8.0,13.0,Đông - Nam,Đông - Nam,11/08/2025,Tân Hội,Đan Phượng
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-tan-hoi-7-prj-vinhomes-wonder-city/hang-hiem-88m2-re-nhat-vin-dan-phuong-sat-ngay-truong-hoc-vincom-gia-chi-16-3-ty-mua-la-thang-pr43049222,"Hàng hiếm 88m2 rẻ nhất Vin Đan Phượng. Sát ngay trường học, Vincom... Giá chỉ 16,3 tỷ mua là thắng","Dự án Vinhomes Wonder City, Xã Tân Hội, Đan Phượng, Hà Nội",Nhà biệt thự liền kề,16.3,185.23,88.0,5.0,5.0,Có,Không có,4.0,8.0,13.0,Tây - Nam,Tây - Nam,11/08/2025,Xã Tân Hội,Đan Phượng
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-tan-hoi-7-prj-vinhomes-wonder-city/goc-truong-hoc-104m2-gia-chi-19-3-ty-3-mat-thoang-duong-thong-vincom-gia-re-nhat-du-an-pr43068797,"Góc trường học 104m2 giá chỉ 19,3 tỷ. 3 mặt thoáng đường thông Vincom. Giá rẻ nhất dự án 0978 998 ***","Dự án Vinhomes Wonder City, Xã Tân Hội, Đan Phượng, Hà Nội",Nhà biệt thự liền kề,19.3,185.58,104.0,5.0,5.0,Có,Không có,4.0,,13.0,Đông - Bắc,Tây - Bắc,11/08/2025,Xã Tân Hội,Đan Phượng
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-tan-hoi-7-prj-vinhomes-wonder-city/1-can-duy-nhat-sat-vincom-da-hoan-thien-3-tang-96m2-ma-gia-18-6-ty-dau-tu-kinh-doanh-cuc-ky-tot-pr42790707,"1 căn duy nhất sát Vincom đã hoàn thiện 3 tầng 96m2 mà giá 18,6 tỷ. Đầu tư, kinh doanh cực kỳ tốt","Dự án Vinhomes Wonder City, Xã Tân Hội, Đan Phượng, Hà Nội",Nhà biệt thự liền kề,18.6,193.75,96.0,5.0,5.0,Có,Đầy đủ,5.0,8.0,13.0,Đông - Bắc,Đông - Bắc,11/08/2025,Xã Tân Hội,Đan Phượng
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-tan-hoi-7-prj-vinhomes-wonder-city/mua-tang-xe-vf3-vf8-vf9-quy-ngoai-giao-gia-re-t-vin-dan-phuong-pr43669836,"Mua nhà tặng xe VF3/VF8/VF9. Quỹ ngoại giao biệt thự, liền kề giá rẻ nhất Vin Đan Phượng","Dự án Vinhomes Wonder City, Xã Tân Hội, Đan Phượng, Hà Nội",Nhà biệt thự liền kề,15.0,156.25,96.0,,,Không,Không có,,,,,,11/08/2025,Xã Tân Hội,Đan Phượng
https://batdongsan.com.vn/ban-nha-mat-pho-phuong-phu-thuong-1/chinh-chu-can-ban-ha-noi-247m2-mt17-5m-lo-goc-46-5-ty-pr43754185,"Chính chủ cần bán nhà mặt phố Phú Thượng- Phường Phú Thượng- Hà Nội 247m2, MT17.5m, lô góc, 46.5 tỷ","Phường Phú Thượng, Tây Hồ, Hà Nội",Nhà mặt phố,46.5,188.26,247.0,3.0,2.0,Có,Không có,2.0,17.5,6.0,Tây - Bắc,Tây - Bắc,11/08/2025,Phường Phú Thượng,Tây Hồ
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-tan-hoi-7-prj-vinhomes-wonder-city/ck-13-8-cap-nhat-thang-8-dan-phuong-quy-can-park-pr43750771,"Ck 13,8% Cập nhật Tháng 8 Vinhomes Đan Phượng quỹ căn liền kề biệt thự Vinhomes Wonder Park .","Vinhomes Wonder City, Xã Tân Hội, Đan Phượng, Hà Nội",Nhà biệt thự liền kề,18.1,150.83,120.0,,,Không,Không có,,,,,,11/08/2025,Xã Tân Hội,Đan Phượng
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-duong-xa-prj-vinhomes-ocean-park-gia-lam/toi-chinh-chu-can-ban-song-lap-cao-cap-tai-ngoc-trai-dao-nho-1-pr42884739,Chính chủ cần bán biệt thự song lập tại Ngọc Trai 3 (Đảo nhỏ) - Vinhomes Ocean Park 1,"Dự án Vinhomes Ocean Park Gia Lâm, Xã Dương Xá, Gia Lâm, Hà Nội",Nhà biệt thự liền kề,54.9,331.52,165.6,4.0,3.0,Có,Không có,4.0,9.2,,Đông - Nam,Đông - Nam,11/08/2025,Xã Dương Xá,Gia Lâm
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-tan-hoi-7-prj-vinhomes-wonder-city/quy-can-vip-120m2-re-nhat-phan-khu-binh-minh-gia-18-962-ty-pr43540713,Quỹ căn vip 120m2 rẻ nhất phân khu Bình Minh giá 18.962 tỷ,"Dự án Vinhomes Wonder City, Xã Tân Hội, Đan Phượng, Hà Nội",Nhà biệt thự liền kề,18.96,158.02,120.0,6.0,4.0,Không,Không có,4.0,8.0,13.0,Tây - Bắc,Tây - Bắc,11/08/2025,Xã Tân Hội,Đan Phượng
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-tan-hoi-7-prj-vinhomes-wonder-city/mua-tang-xe-dien-vf3-quy-can-ngoai-giao-gia-re-t-vin-dan-phuong-pr43479331,"Mua nhà tặng xe điện VF3. Quỹ căn ngoại giao biệt thự, liền kề giá rẻ nhất Vin Đan Phượng","Dự án Vinhomes Wonder City, Xã Tân Hội, Đan Phượng, Hà Nội",Nhà biệt thự liền kề,14.0,145.83,96.0,,,Không,Không có,,,,,,11/08/2025,Xã Tân Hội,Đan Phượng
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-co-loa-xa-dong-hoi-prj-vinhomes-global-gate/-cap-nhat-quy-chuyen-nhuong-thang-8-so-do-lau-dai-gia-tot-nhat-du-an-pr43748294,(Cập nhật quỹ chuyển nhượng tháng 8) Vinhomes Cổ Loa (Sổ đỏ lâu dài) giá tốt nhất dự án:,"Vinhomes Global Gate, Cổ Loa, Đông Hội, Đông Anh, Hà Nội",Nhà biệt thự liền kề,18.0,285.71,63.0,5.0,4.0,Không,Không có,5.0,5.0,13.0,Đông - Bắc,Đông - Nam,10/08/2025,Đông Hội,Đông Anh
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-tan-hoi-7-prj-vinhomes-wonder-city/mua-tang-xe-o-to-dien-vinfast-quy-can-gia-dep-gia-re-t-dan-phuong-pr43568602,"Mua nhà tặng xe ô tô điện Vinfast. Quỹ căn giá đẹp, giá rẻ nhất Vinhomes Đan Phượng","Vinhomes Wonder City, Xã Tân Hội, Đan Phượng, Hà Nội",Nhà biệt thự liền kề,13.2,150.0,88.0,,,Không,Không có,,,,,,10/08/2025,Xã Tân Hội,Đan Phượng
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-tan-hoi-7-prj-vinhomes-wonder-city/-dan-phuong-chiet-khau-13-8-ho-tro-vay-70-lai-suat-0-trong-24-thang-mien-phi-dv-3-nam-pr43663286,"Vinhomes Đan Phượng chiết khấu 13,8% hỗ trợ vay 70% lãi suất 0% trong 24 tháng, miễn phí DV 3 năm","Vinhomes Wonder City, Tân Hội, Đan Phượng, Hà Nội",Nhà biệt thự liền kề,17.1,178.12,96.0,,,Không,Không có,,,,,,10/08/2025,Tân Hội,Đan Phượng
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-tan-hoi-7-prj-vinhomes-wonder-city/vip-lo-ngoai-giao-can-song-lap-120m2-canh-vincom-gia-21-ty-xay-tho-vin-dan-phuong-pr43659095,VIP - Lô ngoại giao căn song lập 120m2 cạnh Vincom giá 21 tỷ xây thô Vin Đan Phượng,"Vinhomes Wonder City, Tân Hội, Đan Phượng, Hà Nội",Nhà biệt thự liền kề,21.0,175.0,120.0,,,Không,Không có,1.0,10.0,13.0,Đông - Nam,Đông - Nam,10/08/2025,Tân Hội,Đan Phượng
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-kien-hung-prj-khu-do-thi-thanh-ha-muong-thanh/chi-nhinh-8-ty-so-huu-lo-100m2-5-x20-gan-ho-dieu-hoa-du-an-ha-pr43518498,Chỉ nhỉnh 8 tỷ sở hữu lô liền kề 100m2 (5x20m) gần hồ điều hòa dự án Thanh Hà,"Dự án Thanh Hà Mường Thanh, Phường Kiến Hưng, Hà Đông, Hà Nội",Nhà biệt thự liền kề,8.5,85.0,100.0,,,Không,Không có,,5.0,14.0,Nam,,09/08/2025,Phường Kiến Hưng,Hà Đông
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-tan-hoi-7-prj-vinhomes-wonder-city/ck-13-8-quy-can-ngoai-giao-dan-phuong-khu-dong-binh-minh-va-khu-mo-hung-dong-gia-cuc-tot-pr43748312,"CK 13,8%-Quỹ căn ngoại giao Vinhomes Đan Phượng, khu đóng Bình Minh và khu mở Hừng Đông giá cực tốt","Vinhomes Wonder City, Xã Tân Hội, Đan Phượng, Hà Nội",Nhà biệt thự liền kề,16.8,175.0,96.0,,,Không,Không có,,8.0,13.0,Đông - Nam,Đông - Nam,10/08/2025,Xã Tân Hội,Đan Phượng
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-tan-hoi-7-prj-vinhomes-wonder-city/doc-quyen-quy-can-96m-hung-dong-re-nhat-thi-truong-18-ty-pr43437976,Độc quyền quỹ căn 96m2 Hừng Đông rẻ nhất thị trường - 18.028 tỷ,"Dự án Vinhomes Wonder City, Xã Tân Hội, Đan Phượng, Hà Nội",Nhà biệt thự liền kề,18.03,187.79,96.0,6.0,4.0,Không,Không có,4.0,8.0,13.0,Tây - Bắc,Tây - Bắc,10/08/2025,Xã Tân Hội,Đan Phượng
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-tan-hoi-7-prj-vinhomes-wonder-city/tang-xe-o-to-dien-vinfast-mo-ban-dot-cuoi-quy-can-dep-gia-re-nhat-vin-dan-phuong-pr43623045,"Tặng xe ô tô điện Vinfast. Mở bán đợt cuối quỹ căn đẹp, giá rẻ nhất Vin Đan Phượng","Vinhomes Wonder City, Xã Tân Hội, Đan Phượng, Hà Nội",Nhà biệt thự liền kề,14.0,145.83,96.0,,,Không,Không có,4.0,8.0,13.0,,,10/08/2025,Xã Tân Hội,Đan Phượng
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-tan-hoi-7-prj-vinhomes-wonder-city/ban-120m2-uu-dai-toi-500-trieu-mat-tien-rong-vi-tri-dep-pr43746115,"Bán biệt thự liền kề 120m2 Vinhomes Wonder City ưu đãi tới 500 triệu mặt tiền rộng, vị trí đẹp","Dự án Vinhomes Wonder City, Xã Tân Hội, Đan Phượng, Hà Nội",Nhà biệt thự liền kề,18.96,158.0,120.0,6.0,,Không,Không có,4.0,8.0,,,,09/08/2025,Xã Tân Hội,Đan Phượng
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-tan-hoi-7-prj-vinhomes-wonder-city/-goc-truc-duong-chinh-dan-phuong-dien-tich-220m-dong-nam-lh-pr43561991,"Bán biệt thự Vinhomes Đan Phượng, góc view hồ, 220m2 Đông Nam, chiết khấu 16%, LH: 0983 158 ***","Dự án Vinhomes Wonder City, Xã Tân Hội, Đan Phượng, Hà Nội",Nhà biệt thự liền kề,37.4,170.0,220.0,,,Không,Cơ bản,,8.0,30.0,Đông - Nam,,09/08/2025,Xã Tân Hội,Đan Phượng
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-tan-hoi-7-prj-vinhomes-wonder-city/duy-nhat-can-96m2-xay-tho-ap-goc-tttm-vincom-vin-dan-phuong-gia-19-ty-lh-pr43744508,"Duy nhất căn 96m2 xây thô, áp góc TTTM Vincom Vin Đan Phượng. Giá 19 tỷ LH: 0979 365 ***","Dự án Vinhomes Wonder City, Xã Tân Hội, Đan Phượng, Hà Nội",Nhà biệt thự liền kề,19.0,197.92,96.0,,,Không,Không có,5.0,8.0,,,,09/08/2025,Xã Tân Hội,Đan Phượng
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-phu-thuong-1-prj-khu-do-thi-nam-thang-long-ciputra/mo-ban-giai-doan-3-kdt-thiet-dep-truc-tiep-tu-chu-dau-tu-chi-tu-355-trieu-m-pr43744457,MỞ BÁN BIỆT THỰ GIAI ĐOẠN 3 KĐT CIPUTRA-Trực tiếp từ Chủ đầu tư -Chỉ từ 350 triệu/m²,"Khu đô thị Nam Thăng Long - Ciputra, Phú Thượng, Tây Hồ, Hà Nội",Nhà biệt thự liền kề,49.7,355.0,140.0,,,Không,Không có,,,,,,09/08/2025,Phú Thượng,Tây Hồ
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-tan-hoi-7-prj-vinhomes-wonder-city/duy-nhat-can-104m2-duong-13m-canh-cong-vien-ho-dieu-hoa-gia-18-5-ty-du-an-vin-dan-phuong-pr43649946,"Duy nhất căn 104m2 đường 13m, cạnh công viên hồ điều hòa. Giá 18,5 tỷ dự án Vin Đan Phượng","Vinhomes Wonder City, Xã Tân Hội, Đan Phượng, Hà Nội",Nhà biệt thự liền kề,18.5,177.88,104.0,,,Không,Không có,4.0,8.0,13.0,,,09/08/2025,Xã Tân Hội,Đan Phượng
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-422-xa-tan-hoi-7-prj-vinhomes-wonder-city/quy-can-dan-phuong-thang-7-2025-chiet-khau-13-8-ho-tro-ls-0-trong-24-thang-pr43447515,"QUỸ CĂN VINHOMES WONDER CITY ĐAN PHƯỢNG THÁNG 7/2025 CHIẾT KHẤU 13,8%, HỖ TRỢ LS 0% TRONG 24 THÁNG","Vinhomes Wonder City, 422, Tân Hội, Đan Phượng, Hà Nội",Nhà biệt thự liền kề,16.7,173.96,96.0,,,Không,Không có,,8.0,13.0,Đông - Nam,Đông - Nam,09/08/2025,Tân Hội,Đan Phượng
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-dai-lo-thang-long-xa-tien-xuan-prj-xanh-villas/ban-81-trieu-m2-327m2-4pn-4wc-phap-ly-day-du-pr43743513,"Bán biệt thự Xanh Villas, 81 triệu/m2, 327m2, 4PN, 4WC, pháp lý đầy đủ","Xanh Villas, Đại lộ Thăng Long, Tiến Xuân, Thạch Thất, Hà Nội",Nhà biệt thự liền kề,26.49,81.0,327.0,4.0,4.0,Có,Không có,3.0,12.0,5.0,Đông,Đông,09/08/2025,Tiến Xuân,Thạch Thất
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-tan-hoi-7-prj-vinhomes-wonder-city/quy-can-vip-120m2-re-nhat-phan-khu-binh-minh-gia-18-962-ty-pr43566755,Quỹ căn vip 120m2 rẻ nhất phân khu bình minh giá 18.862 tỷ đất,"Dự án Vinhomes Wonder City, Xã Tân Hội, Đan Phượng, Hà Nội",Nhà biệt thự liền kề,22.25,185.38,120.0,6.0,4.0,Không,Không có,4.0,8.0,13.0,Tây - Bắc,Tây - Bắc,09/08/2025,Xã Tân Hội,Đan Phượng
