link,tieu_de,dia_chi,loai_hinh,muc_gia_ty,gia_m2_trieu,dien_tich_m2,so_phong_ngu,so_phong_tam_ve_sinh,phap_ly,noi_that,so_tang,mat_tien_m,duong_vao_m,huong_nha,huong_ban_cong,ngay_dang,phuong,quan
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-phu-thuong-1-prj-sunshine-golden-river/-tay-t7-25-gia-re-n-thi-truong-300-trieu-gia-tot-nhat-tro-vay-ngan-hang-pr43552175,Sunshine Golden Tây Hồ T8/25 giá rẻ hơn thị trường 300 triệu + giá tốt nhất + hỗ trợ vay ngân hàng,"Dự án Sunshine Golden River, Phường Phú Thượng, Tây Hồ, Hà Nội",Căn hộ chung cư,16.0,99.38,161.0,3.0,2.0,Không,Không có,,,,Đông - Nam,Đông - Nam,13/08/2025,Phường Phú Thượng,Tây Hồ
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-tay-mo-prj-the-sapphire-vinhomes-smart-city/nha-toi-chinh-chu-ban-studio-1ty82-1pn-2-93ty-2pn-3-550-ty-2pn-4-320ty-3pn2wc-5-0ty-city-pr43747711,"Tôi Chính Chủ Bán 09: STUDIO 1Tỷ8 -1PN+ 2,9Tỷ-2PN1WC 3.55 Tỷ; 2PN+ 4.25 Tỷ;3PN2WC-5 Tỷ SMART CITY","The Sapphire-Vinhomes Smart City, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội",Căn hộ chung cư,4.32,70.82,61.0,2.0,2.0,Có,Đầy đủ,,,,,Đông - Nam,10/08/2025,Phường Tây Mỗ,Nam Từ Liêm
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-tay-mo-prj-imperia-sola-park/ban-1pn-43m2-2-9ty-2pn-55m2-3-7ty-2pn-64-5m-4-2-ty-du-an-vh-smart-city-pr43633201,Chuyển nhượng 150 căn hộ 1PN-2PN-3PN giá 70tr/m2 tòa imperia sola park kdt Vinhomes Smart Cỉty,"Dự án Imperia Sola Park, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội",Căn hộ chung cư,3.85,70.0,55.0,2.0,2.0,Không,Đầy đủ,,,,,,13/08/2025,Phường Tây Mỗ,Nam Từ Liêm
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-truong-sa-xa-dong-hoi-prj-lumiere-prime-hills/quy-vip-studio-1pn-1pn-view-tttm-grand-expo-gia-chi-tu-98tr-m-chiet-khau-17-gtch-pr43777176,"Quỹ căn VIP (Studio, 1PN, 1PN+) - View Hồ, TTTM Grand Expo. Giá chỉ từ 98tr/m², Chiết Khấu 17% GTCH","Lumière Prime Hills, Trường Sa, Đông Hội, Đông Anh, Hà Nội",Căn hộ chung cư,4.41,98.0,45.0,2.0,1.0,Không,Cơ bản,,,,,,13/08/2025,Đông Hội,Đông Anh
https://batdongsan.com.vn/ban-dat-duong-21-1-xa-co-dong/chinh-chu-ban-gap-lo-100m2-o-trai-ho-gia-cat-lo-re-hon-thi-truong-400tr-pr43776966,Chính chủ bán GẤP lô 100m2 ở Trại Hồ - Cổ Đông giá cắt lô rẻ hơn thị trường 400tr,"Đường 21, Xã Cổ Đông, Sơn Tây, Hà Nội",Đất nền dự án,2.9,29.0,100.0,,,Có,Không có,,6.5,8.0,Đông - Nam,,13/08/2025,Xã Cổ Đông,Sơn Tây
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-tay-mo-prj-masteri-west-heights/gia-soc-chu-ban-2-studio-33-8m2-2-1-ty-va-1pn-46-8m2-3-1-ty-smart-city-pr43282837,"Giá cực rẻ ạ: Chủ bán 2 căn căn studio 30.8m2, 2 tỷ 335 và 1PN + 46.8m2, 3.4 tỷ Masteri Smart City","Dự án Masteri West Heights, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội",Căn hộ chung cư,2.34,75.81,30.8,1.0,1.0,Có,Không có,,,,,,13/08/2025,Phường Tây Mỗ,Nam Từ Liêm
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-pham-hung-phuong-dich-vong-hau-prj-sun-feliza-suites/ban-quy-30-ngoai-giao-co-tat-ca-dong-tu-1pn-den-4pn-gia-tot-hon-2-pr43702572,Độc quyền 2 căn 3PN giá rẻ nhất toà F6 dự án chung cư 6 sao Sun Feliza Suites Cầu Giấy,"Dự án Sun Feliza Suites, Đường Phạm Hùng, Phường Dịch Vọng Hậu, Cầu Giấy, Hà Nội",Căn hộ chung cư,13.6,130.77,104.0,3.0,2.0,Không,Cơ bản,,,,,,05/08/2025,Phường Dịch Vọng Hậu,Cầu Giấy
https://batdongsan.com.vn/ban-dat-duong-dong-trang-xa-co-dong/vo-chong-em-can-ban-gap-lo-tai-gan-cong-nghe-cao-hoa-lac-pr43747181,"Vợ Chồng em cần bán gấp lô đất tại Đồng Trạng, gần công nghệ Cao Hòa Lạc","Đường Đồng Trạng, Xã Cổ Đông, Sơn Tây, Hà Nội",Đất nền dự án,2.5,25.0,100.0,,,Có,Không có,,5.0,12.0,Đông - Bắc,,10/08/2025,Xã Cổ Đông,Sơn Tây
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-le-quang-dao-phuong-me-tri-prj-the-matrix-one/em-dang-co-quy-hot-2pn-3pn-4pn-view-truc-dien-ngam-phao-hoa-tai-san-van-dong-my-dinh-pr43437650,"Em Dương đang có quỹ căn hot 2pn, 3pn, 4pn view trực diện ngắm pháo hoa tại sân vận động Mỹ Đình","Dự án The Matrix One, Đường Lê Quang Đạo, Phường Mễ Trì, Nam Từ Liêm, Hà Nội",Căn hộ chung cư,18.0,120.0,150.0,4.0,3.0,Không,Đầy đủ,,,,Tây - Bắc,Đông - Nam,13/08/2025,Phường Mễ Trì,Nam Từ Liêm
https://batdongsan.com.vn/ban-can-ho-chung-cu-pho-lang-ha-phuong-thanh-cong-prj-the-nelson-private-residences/truc-tiep-cdt-29-quy-83m-106m2-gia-tot-ck-cao-5-2-200tr-trong-tng-7-pr43519391,"Trực tiếp CĐT The Nelson 29 Láng Hạ. Quỹ căn 83m2-106m2 giá tốt CK cao 6,9% + 150tr trong tháng 8","The Nelson Private Residences, Số 9 ngõ 29, Phố Láng Hạ, Phường Thành Công, Ba Đình, Hà Nội",Căn hộ chung cư,13.9,131.13,106.0,3.0,2.0,Có,Đầy đủ,,,,,,13/08/2025,Phường Thành Công,Ba Đình
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-da-ton/ban-tai-vinmes-ocean-park-view-chi-3-6-ty-60m2-chinh-chu-t-pr43775206,"Bán căn hộ tại Vinhomes Ocean Park view hồ chỉ 3,6 tỷ, 60m2, Chính chủ Hot!","Xã Đa Tốn, Gia Lâm, Hà Nội",Căn hộ chung cư,3.6,60.0,60.0,2.0,2.0,Không,Đầy đủ,,,,Đông - Nam,Đông - Nam,13/08/2025,Xã Đa Tốn,Gia Lâm
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-tan-hoi-7-prj-vinhomes-wonder-city/chi-19-ty-so-huu-120-m2-duong-rong-lo-goc-4-tang-xay-dung-92m2-san-pr43682895,"Chỉ 19 tỷ sở hữu biệt thự Vinhomes Wonder City 120 m2 đường rộng, lô góc 4 tầng xây dựng 92m2/sàn","Vinhomes Wonder City, Xã Tân Hội, Đan Phượng, Hà Nội",Nhà biệt thự liền kề,19.0,158.33,120.0,,,Không,Không có,,,,,,13/08/2025,Xã Tân Hội,Đan Phượng
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-truong-sa-xa-dong-hoi-prj-lumiere-prime-hills/duy-nhat-02-gia-re-view-masterise-co-loa-chiet-khau-18-tro-70-ls0-trong-3-nam-von-20-pr43774981,"Duy nhất 02 căn giá rẻ view hồ Masterise Cổ Loa CK 18%, hỗ trợ 70% LS 0% trong 3 năm, vốn 20%","Dự án Lumière Prime Hills, Đường Trường Sa, Xã Đông Hội, Đông Anh, Hà Nội",Căn hộ chung cư,6.2,100.0,62.0,2.0,2.0,Có,Cơ bản,,,,,,13/08/2025,Xã Đông Hội,Đông Anh
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-xuan-thuy-phuong-dich-vong-hau-prj-indochina-plaza-hanoi/em-trang-chuyen-chuyen-nhuong-cc-cau-giay-cap-nhat-quy-ban-tai-moi-nhat-thang-8-2025-pr43774753,Em Trang chuyên chuyển nhượng cc Cầu Giấy cập nhật quỹ căn bán tại Indochina mới nhất tháng 8/2025,"Indochina Plaza Hanoi, Xuân Thủy, Dịch Vọng Hậu, Cầu Giấy, Hà Nội",Căn hộ chung cư,16.68,115.0,145.0,3.0,2.0,Có,Đầy đủ,,,,,,13/08/2025,Dịch Vọng Hậu,Cầu Giấy
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-tan-hoi-7-prj-vinhomes-wonder-city/toi-co-4-can-ngoai-giao-re-hon-tt-15-canh-cong-vien-canh-ho-duong-rong-mua-lai-luon-15-4-can-vip-pr43187641,Tôi có 4 căn ngoại giao rẻ hơn TT 15% cạnh công viên cạnh hồ đường rộng(Mua lãi luôn 15%) 4 căn VIP,"Dự án Vinhomes Wonder City, Xã Tân Hội, Đan Phượng, Hà Nội",Nhà biệt thự liền kề,19.5,177.27,110.0,,,Không,Không có,,,,,,05/08/2025,Xã Tân Hội,Đan Phượng
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-tay-mo-prj-the-sapphire-vinhomes-smart-city/toi-ban-4-ch-studio-2-ty-1pn-2-9-ty-2pn-55m-3-85-ty-2pn-64m-4-2-ty-kdt-city-pr43688439,"Tôi cần bán 5 CH: Studio 2 tỷ,1pn+ 2.9 tỷ, 2PN 55m 3.85 tỷ , 2Pn 64m 4.2 tỷ kđt Vinhomes Smart City","The Sapphire-Vinhomes Smart City, Tây Mỗ, Nam Từ Liêm, Hà Nội",Căn hộ chung cư,3.85,70.0,55.0,2.0,2.0,Có,Đầy đủ,,,,,,11/08/2025,Tây Mỗ,Nam Từ Liêm
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-tay-mo-prj-the-sapphire-vinhomes-smart-city/ban-gap-goc-3-ngu-dt-103m-gia-7-2-ty-lh-pr43638607,"Bán gấp căn góc 3 ngủ Vinhomes Smart City. DT 103m2 giá 7,2 tỷ. Thương lượng. Lh: 0916 664 ***","Dự án The Sapphire-Vinhomes Smart City, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội",Căn hộ chung cư,7.2,69.9,103.0,3.0,2.0,Không,Không có,,,,,,13/08/2025,Phường Tây Mỗ,Nam Từ Liêm
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-tan-hoi-7-prj-vinhomes-wonder-city/-chinh-thuc-mo-ban-dot-cuoi-quy-can-96m2-dat-gioi-han-duy-nhat-trong-nua-dau-thang-8-2025-pr43685780,Vinhomes chính thức mở bán đợt cuối quỹ căn 96m2 đất (Giới hạn) duy nhất trong nửa đầu tháng 8/2025,"Vinhomes Wonder City, Xã Tân Hội, Đan Phượng, Hà Nội",Nhà biệt thự liền kề,17.1,178.12,96.0,,,Không,Không có,,8.0,13.0,Đông - Nam,Đông - Nam,13/08/2025,Xã Tân Hội,Đan Phượng
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-pham-hung-phuong-dich-vong-hau-prj-sun-feliza-suites/nhanh-moi-kip-cdt-thuong-f5-1x03-chiet-khau-24-qua-tang-557-trieu-suites-pr43773615,Hot! CĐT thưởng căn F5 - 1X03 chiết khấu 24% + quà tặng 557 triệu Sun Feliza Suites,"Dự án Sun Feliza Suites, Đường Phạm Hùng, Phường Dịch Vọng Hậu, Cầu Giấy, Hà Nội",Căn hộ chung cư,8.9,128.63,69.19,2.0,2.0,Có,Đầy đủ,,,,,,13/08/2025,Phường Dịch Vọng Hậu,Cầu Giấy
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-minh-khai-phuong-vinh-tuy-prj-times-city/quy-time-gia-sieu-tot-2-3pn-nguyen-ban-full-do-dt-68-88m2-gia-chi-6-2-8-58-ty-pr43625608,"Quỹ căn Time City giá siêu tốt: 2-3PN,nguyên bản- full đồ,DT 83-11m2 giá chỉ 8.35-12 tỷ.0931 327 ***","Dự án Times City, Đường Minh Khai, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội",Căn hộ chung cư,9.2,102.11,90.1,2.0,2.0,Không,Không có,,,,,,13/08/2025,Phường Vĩnh Tuy,Hai Bà Trưng
https://batdongsan.com.vn/ban-condotel-duong-lang-phuong-thinh-quang-prj-the-ninety-complex/mo-ban-10-can-hang-ngoai-giao-du-an-90-nhan-nha-thang-7-2025-ck-10-pr43320992,"Hàng ngoại giao The Ninety Complex 90 đường Láng, Nhận nhà tháng 8/2025, chính sách hấp dẫn, CK cao","The Ninety Complex, 90, Đường Láng, Phường Thịnh Quang, Đống Đa, Hà Nội",Condotel,5.5,85.94,64.0,2.0,2.0,Không,Đầy đủ,,,,,,13/08/2025,Phường Thịnh Quang,Đống Đa
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-tan-hoi-7-prj-vinhomes-wonder-city/tang-xe-dien-vf3-vf8-vf9-mo-ban-dot-cuoi-quy-can-dep-gia-re-nhat-vin-dan-phuong-pr43602669,"Tặng xe điện VF3/VF8/VF9. Mở bán đợt cuối quỹ căn đẹp, giá rẻ nhất Vin Đan Phượng","Vinhomes Wonder City, Xã Tân Hội, Đan Phượng, Hà Nội",Nhà biệt thự liền kề,14.0,145.83,96.0,,,Không,Không có,4.0,8.0,13.0,,,13/08/2025,Xã Tân Hội,Đan Phượng
https://batdongsan.com.vn/ban-nha-mat-pho-duong-nguyen-hoang-phuong-my-dinh-1/ban-gap-1-nam-tu-liem-ha-noi-45-5-ty-92m2-pr43772713,"Bán gấp nhà mặt phố Nguyễn Hoàng, Mỹ Đình 1, Nam Từ Liêm, Hà Nội, 45,5 tỷ, 92m2","Đường Nguyễn Hoàng, Phường Mỹ Đình 1, Nam Từ Liêm, Hà Nội",Nhà mặt phố,45.5,494.56,92.0,8.0,6.0,Có,Cơ bản,6.0,5.0,,,,13/08/2025,Phường Mỹ Đình 1,Nam Từ Liêm
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-tan-hoi-7-prj-vinhomes-wonder-city/doc-quyen-quy-can-96m2-hung-dong-re-nhat-thi-truong-18-028-ty-pr43577129,Độc quyền quỹ căn 96m2 Hừng Đông rẻ nhất thị trường - 18.028 tỷ,"Dự án Vinhomes Wonder City, Xã Tân Hội, Đan Phượng, Hà Nội",Nhà biệt thự liền kề,18.03,187.79,96.0,6.0,4.0,Không,Không có,4.0,8.0,13.0,Tây - Nam,Tây - Bắc,13/08/2025,Xã Tân Hội,Đan Phượng
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-tan-hoi-7-prj-vinhomes-wonder-city/doc-quyen-lk-120m2-gan-cong-vien-truong-hoc-mt-8m-duong-17m-von-8-ty-vay-70-mien-goc-lai-24th-pr43366064,SỞ HỮU NHÀ PHỐ ĐẠI LỘ TÂY THĂNG LONG - CƠ HỘI X2 TÀI SẢN VỚI VINHOMES ĐAN PHƯỢNG CHỈ 15P LÊN HỒ TÂY,"Dự án Vinhomes Wonder City, Xã Tân Hội, Đan Phượng, Hà Nội",Nhà biệt thự liền kề,18.0,173.08,104.0,,,Không,Không có,4.0,8.0,17.0,,,05/08/2025,Xã Tân Hội,Đan Phượng
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-le-trong-tan-phuong-duong-noi-prj-khu-do-thi-geleximco-le-trong-tan/top-quy-can-chu-can-ban-gap-du-an-lk-b33-18-101m2-gia-15-8-ty-pr43772741,TỐP QUỸ CĂN CHỦ NHÀ CẦN BÁN GẤP DỰ ÁN GELEXIMCO ( LK B33.18 101M2 GIÁ 15.8 TỶ),"Khu đô thị Geleximco - Lê Trọng Tấn, Lê Trọng Tấn, Dương Nội, Hà Đông, Hà Nội",Nhà biệt thự liền kề,15.8,156.44,101.0,,,Có,Không có,,,,,,13/08/2025,Dương Nội,Hà Đông
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-ly-thanh-tong-thi-tran-trau-quy-prj-masteri-lakeside/chuan-gia-3pn-89m2-full-5-6-ty-noi-bo-chu-dau-tu-ky-hop-dong-truc-tiep-voi-chu-dau-tu-pr43772671,"Chuẩn giá 3PN 89m2 full 5,6 tỷ (quỹ nội bộ chủ đầu tư), ký hợp đồng trực tiếp với chủ đầu tư","Dự án Masteri Lakeside, Đường Lý Thánh Tông, Thị trấn Trâu Quỳ, Gia Lâm, Hà Nội",Căn hộ chung cư,5.6,62.92,89.0,3.0,2.0,Có,Đầy đủ,,,,Tây - Bắc,Đông - Nam,13/08/2025,Thị trấn Trâu Quỳ,Gia Lâm
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-duong-xa-prj-vinhomes-ocean-park-gia-lam/hiem-truc-tiep-cdt-s2-17-3pn-goc-75m2-4-6-ty-full-do-3-9-ty-2pn2wc-view-vinuni-lh-ngay-pr43601307,"Hiếm! Chỉ còn 1 căn! Trực tiếp CĐT, s2.17, 3pn2wc góc,tầng trung, full đồ, view thoáng, giá 4.6tỷ.","Vinhomes Ocean Park Gia Lâm, Dương Xá, Gia Lâm, Hà Nội",Căn hộ chung cư,4.6,61.58,74.7,3.0,2.0,Không,Đầy đủ,,,,Đông - Nam,Tây - Nam,13/08/2025,Dương Xá,Gia Lâm
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-truong-sa-xa-dong-hoi-prj-lumiere-prime-hills/hang-vip-goc-lumier-co-loa-view-song-hong-83-4m-gia-chi-147tr-m-mien-phi-quan-ly-24-thang-pr43499939,"Hàng VIP! Căn góc Lumier Cổ Loa, view sông Hồng, 83.4m², giá chỉ 147tr/m² Miễn phí quản lý 24 tháng","Dự án Lumière Prime Hills, Đường Trường Sa, Xã Đông Hội, Đông Anh, Hà Nội",Căn hộ chung cư,12.26,147.0,83.4,3.0,2.0,Không,Không có,,,,Đông - Nam,,13/08/2025,Xã Đông Hội,Đông Anh
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-truong-sa-xa-dong-hoi-prj-lumiere-prime-hills/hot-1pn-dep-nhat-tai-mat-bang-vuong-van-view-noi-khu-thoang-gia-tot-nhat-pr43772231,"Hot! Căn 1PN đẹp nhất tại Lumière Prime Hills mặt bằng vuông vắn, view nội khu thoáng, giá tốt nhất","Dự án Lumière Prime Hills, Đường Trường Sa, Xã Đông Hội, Đông Anh, Hà Nội",Căn hộ chung cư,4.3,105.39,40.8,1.0,1.0,Không,Không có,,,,,Đông - Bắc,13/08/2025,Xã Đông Hội,Đông Anh
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-tran-duy-hung-phuong-trung-hoa-4-prj-vinhomes-d-capitale/binh-minh-land-chuyen-ban-dcapitale-so-do-lau-dai-gia-re-nhat-tt-pr42639213,Bình Minh Land chuyên chuyển nhượng căn hộ Vinhomes D'Capitale Trần Duy Hưng giá tốt nhất TT,"Dự án Vinhomes D'Capitale, Đường Trần Duy Hưng, Phường Trung Hòa, Cầu Giấy, Hà Nội",Căn hộ chung cư,8.9,107.23,83.0,3.0,2.0,Có,Đầy đủ,,,,,Đông - Nam,13/08/2025,Phường Trung Hòa,Cầu Giấy
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-32-xa-di-trach-prj-chung-cu-the-wisteria/quy-re-nhat-tt-3pn-6-3ty-100m2-6-7ty-114m2-7-5-ty-138m2-4pn-7-99-ty-142m2-cc-wisteria-pr43739497,"Quỹ căn hộ The Wisteria giá rẻ nhất TT 2PN, 3PN, 4PN, nhận nhà ở ngay LH: 0941 915 ***","Chung cư The Wisteria, 32, Di Trạch, Hoài Đức, Hà Nội",Căn hộ chung cư,7.25,53.31,136.0,4.0,2.0,Không,Không có,,,,,,08/08/2025,Di Trạch,Hoài Đức
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-tan-hoi-7-prj-vinhomes-wonder-city/tong-hop-quy-tat-ca-cac-can-goc-xe-khe-2-mat-tien-mat-cong-vien-dep-nhat-dan-phuong-pr43758186,Tổng hợp quỹ tất cả các căn góc - xẻ khe 2 mặt tiền mặt công viên đẹp nhất Vinhomes Đan Phượng,"Dự án Vinhomes Wonder City, Xã Tân Hội, Đan Phượng, Hà Nội",Nhà biệt thự liền kề,33.4,198.93,167.9,5.0,5.0,Có,Cơ bản,4.0,10.0,13.0,Đông - Bắc,Đông - Bắc,11/08/2025,Xã Tân Hội,Đan Phượng
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-co-loa-xa-dong-hoi-prj-vinhomes-global-gate/ban-can-ad3-33-80m2-20ty-ap-xe-khe-canh-grand-world-ng-vien-truong-hoc-loa-pr42377687,"Giá gốc chủ đầu tư căn TP1.1-08 - 108m2 - 35,8tỷ - 2 mặt tiền - đường trước nhà 40m - đối công viên","Dự án Vinhomes Cổ Loa, Đường Cổ Loa, Xã Đông Hội, Đông Anh, Hà Nội",Nhà biệt thự liền kề,35.8,331.48,108.0,6.0,5.0,Có,Cơ bản,5.0,6.5,40.0,Đông - Nam,Đông - Bắc,11/08/2025,Xã Đông Hội,Đông Anh
https://batdongsan.com.vn/ban-dat-duong-vo-van-kiet-xa-nam-hong-3/ban-bia-lang-thon-ve-dong-anh-rong-15m-co-via-he-100m-gia-9-ty-pr43771201,"Bán đất bìa làng Thôn Vệ, Nam Hồng, Đông Anh đường rộng 15m có vỉa hè, 100m2 giá 9 tỷ","Đường Võ Văn Kiệt, Thôn Vệ, Xã Nam Hồng, Đông Anh, Hà Nội",Đất nền dự án,9.0,90.0,100.0,,,Có,Không có,,5.0,15.0,Bắc,,13/08/2025,Xã Nam Hồng,Đông Anh
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-ngoc-thuy-prj-khai-son-city/truc-tiep-cdt-full-quy-2pn-3pn-chiet-khau-10-5-lai-0-18-thang-qua-tang-80tr-pr43480208,"Trực tiếp CĐT: Full quỹ căn 2PN 3PN Khai Sơn City, chiết khấu 9.5%, lãi 0% 15 tháng, quà tặng 80tr","Dự án Khai Sơn City, Phường Ngọc Thụy, Long Biên, Hà Nội",Căn hộ chung cư,7.5,62.5,120.0,3.0,2.0,Có,Cơ bản,,,,Đông - Nam,Tây - Bắc,13/08/2025,Phường Ngọc Thụy,Long Biên
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-truong-sa-xa-dong-hoi-prj-lumiere-prime-hills/ngoai-giao-3-pn-to-90-3m2-thiet-ke-dep-tang-trung-2x-gia-chi-10x-ty-tro-lai-suat-den-2028-pr43770898,"Ngoại giao căn 3 PN to 90.3m2 thiết kế đep, Tầng trung 2x giá chỉ 10x tỷ, Hồ trợ lãi suất đến 2028","Lumière Prime Hills, Trường Sa, Đông Hội, Đông Anh, Hà Nội",Căn hộ chung cư,10.59,117.25,90.3,3.0,2.0,Không,Không có,,,,Đông - Nam,Tây - Nam,12/08/2025,Đông Hội,Đông Anh
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-duong-van-be-phuong-vinh-tuy-prj-sunshine-garden/mua-ban-cao-cap-gia-re-ha-noi-quan-hai-ba-trung-lhe-em-pr39025009,Mua bán chung cư cao cấp giá rẻ Hà Nội Sunshine Garden cạnh Times City - Hai Bà Trưng - 0812 395 ***,"Dự án Sunshine Garden, Đường Dương Văn Bé, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội",Căn hộ chung cư,6.8,71.58,95.0,3.0,2.0,Có,Đầy đủ,,,,Bắc,Nam,01/08/2025,Phường Vĩnh Tuy,Hai Bà Trưng
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-truong-sa-xa-dong-hoi-prj-lumiere-prime-hills/vinmes-co-loa-mo-ban-cao-cap-tu-3-ty-cach-tay-7p-gan-trung-tam-trien-lam-qg-pr43725137,"Vinhomes Cổ Loa mở bán chung cư cao cấp từ 3 tỷ cách Hồ Tây 7p, gần trung tâm triển lãm QG","Dự án Lumière Prime Hills, Đường Trường Sa, Xã Đông Hội, Đông Anh, Hà Nội",Căn hộ chung cư,4.8,104.35,46.0,,,Không,Không có,,,,,,07/08/2025,Xã Đông Hội,Đông Anh
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-tay-mo-prj-vinhomes-smart-city/bang-gia-moi-nhat-thang-8-re-nhat-view-dep-san-so-ban-gap-lh-pr43713141,"Bảng giá căn hộ Smart City mới nhất tháng 8, rẻ nhất, view đẹp, sẵn sổ, bán gấp. LH 0852 848 ***","Dự án Vinhomes Smart City , Phường Tây Mỗ, Nam Từ Liêm, Hà Nội",Căn hộ chung cư,3.2,74.42,43.0,1.0,1.0,Có,Đầy đủ,,,,,,06/08/2025,Phường Tây Mỗ,Nam Từ Liêm
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-thuong-thanh-phuong-ngoc-thuy-prj-khai-son-city/truc-tiep-cdt-chi-8-ty-so-huu-3-ngu-dong-nam-view-htls-0-15t-bac-nhatt-city-pr43769360,"TRỰC TIẾP CĐT! CHỈ 8 TỶ SỞ HỮU CĂN 3 NGỦ ĐÔNG NAM,VIEW HỒ, HTLS 0% 15T BẬC NHẤTT KHAI SƠN CITY.","Khai Sơn City, Đường Thượng Thanh, Phường Ngọc Thụy, Long Biên, Hà Nội",Căn hộ chung cư,8.06,79.32,101.57,3.0,2.0,Có,Không có,,,,Tây - Bắc,Đông - Nam,12/08/2025,Phường Ngọc Thụy,Long Biên
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-duong-xa-prj-chung-cu-the-senique-hanoi/chinh-chu-ban-gap-duplex-compound-sieu-vip-de-dinh-my-trong-thang-7-25-gia-tot-nhat-ha-noi-pr43415431,Chính chủ bán Duplex - Khu Compound siêu vip. Giá tốt nhất Hà Nội! Không qua trung gian,"Dự án Chung cư The Senique Hanoi , Xã Dương Xá, Gia Lâm, Hà Nội",Căn hộ chung cư,10.55,79.03,133.5,3.0,3.0,Không,Không có,,,,Đông - Nam,Tây - Bắc,12/08/2025,Xã Dương Xá,Gia Lâm
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-tan-hoi-7-prj-vinhomes-wonder-city/-dan-phuong-chiet-khau-13-8-ho-tro-vay-70-lai-suat-0-trong-24-thang-mien-phi-dv-3-nam-pr43768835,"Vinhomes Đan Phượng chiết khấu 13,8% hỗ trợ vay 70% lãi suất 0% trong 24 tháng, miễn phí DV 3 năm","Vinhomes Wonder City, Tân Hội, Đan Phượng, Hà Nội",Nhà biệt thự liền kề,17.1,178.12,96.0,,,Không,Không có,,,,,,12/08/2025,Tân Hội,Đan Phượng
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-da-ton-prj-the-paris-vinhomes-ocean-park/ban-gap-danh-sach-cac-chinh-chu-ban-nhanh-tai-1-pr43767733,Bán gấp: Danh sách các căn chính chủ cần bán nhanh tại Vinhomes OCean Park 1,"Dự án The Paris - Vinhomes Ocean Park, Xã Đa Tốn, Gia Lâm, Hà Nội",Căn hộ chung cư,2.0,60.61,33.0,1.0,1.0,Có,Đầy đủ,,,,Đông - Nam,Đông - Nam,12/08/2025,Xã Đa Tốn,Gia Lâm
